,username,likes,replies,retweets,text,timestamp
121,Bernie Sanders,3476,153,810,Tomorrow: we will be in Detroit with @RashidaTlaib for a rally featuring live performances by Jack White and the Cass Tech Madrigals! RSVP here: https://act.berniesanders.com/event/event-bernie-sanders-attend/34748 …pic.twitter.com/hTWIEJRuVF,2019-10-26 14:56:49
122,Bernie Sanders,4654,127,990,"Thank you Detroit and Rep. @RashidaTlaib! Our message to the top 1% and powerful corporations: this nation belongs to all of us, not just the few. Can you hear us now?pic.twitter.com/TvvHizsJGU",2019-10-27 23:11:24
123,Bernie Sanders,39011,675,7898,Don't let anyone tell you that our vision is radical or extreme. Radical and extreme is giving a trillion dollars in tax breaks to the top 1% when half a million Americans will be homeless tonight. That's radical.,2019-10-27 22:46:37
124,Bernie Sanders,25180,463,4247,Don't believe anyone who tells you that moving toward a society of justice is impossible.,2019-10-27 22:21:25
125,Bernie Sanders,3759,150,966,"If there ever was a time for millions of people to come together and build a mass movement for justice, now is that time. Join us live from Detroit at our rally with @RashidaTlaib, Jack White, and more:https://www.pscp.tv/w/cIYE_zMyNzU3OTl8MXJteFBYYmJrRVF4Tmq1e0SG6vler444g41c3G_nM9In1kAEpHsCl18TtD3s …",2019-10-27 21:34:56
126,Bernie Sanders,9106,95,1382,"Today marks one year since the massacre at the Tree of Life synagogue, the deadliest anti-Semitic attack in U.S. history. We mourn for the eleven victims, and we remain committed to fighting white supremacist violence as the national security threat that it is.",2019-10-27 20:05:19
127,Bernie Sanders,26301,619,3242,"Our hearts go out to Californians affected by the devastating wildfires. Climate change is real, and when I am president, we are going to treat this like the existential crisis it is.",2019-10-27 19:30:39
128,Bernie Sanders,1964,73,419,"Tonight: join me and @RashidaTlaib for a rally featuring live performances by Jack White and the Cass Tech Madrigals! Watch live at http://live.berniesanders.com . 

See here for more info: https://act.berniesanders.com/event/event-bernie-sanders-attend/34748 …pic.twitter.com/eKvGVY8cfE",2019-10-27 18:49:10
129,Bernie Sanders,63126,3641,8640,I have walked more picket lines in my life than all of my opponents combined. That's what I do.,2019-10-27 16:58:26
130,Bernie Sanders,34308,892,5203,"The primary goal of a criminal justice system should not be punishment, but whenever possible, rehabilitation.",2019-10-26 20:50:04
131,Bernie Sanders,2957,102,713,"With only 100 days left until the Iowa caucuses, one of the most important things you can do is make calls to voters. Help us reach our goal of 2,000,000 before the end of October:https://berniesanders.com/call/ ",2019-10-26 20:01:00
132,Bernie Sanders,37867,772,5642,"We are the only campaign with more donations than Trump and that is exactly why we are going to defeat him and transform this country. Thank you, T.I.https://twitter.com/People4Bernie/status/1187822393227481088 …",2019-10-26 18:23:41
133,Bernie Sanders,5512,214,1198,"Trump and his billionaire friends are using corrupt schemes to profit off low-income communities. When we defeat Trump, we’re going to end this tax scam an invest in working-class communities that have been fleeced.https://www.nytimes.com/2019/10/26/business/michael-milken-trump-opportunity-zones.html …",2019-10-26 16:01:00
134,Bernie Sanders,38792,1398,6512,I pledge to pass a Green New Deal and appoint an Attorney General who will prosecute the fossil fuel executives who knowingly contributed to the climate crisis in order to make massive profits.https://twitter.com/BP_plc/status/1186645440621531136 …,2019-10-26 15:17:49
135,Bernie Sanders,3476,153,810,Tomorrow: we will be in Detroit with @RashidaTlaib for a rally featuring live performances by Jack White and the Cass Tech Madrigals! RSVP here: https://act.berniesanders.com/event/event-bernie-sanders-attend/34748 …pic.twitter.com/hTWIEJRuVF,2019-10-26 14:56:49
136,Bernie Sanders,5183,215,1195,"We are coming to Detroit on Sunday to challenge this kind of corruption and corporate greed. When we defeat Trump, billionaires are going to stop ripping off communities and start paying their fair share — whether they like it or nothttps://www.metrotimes.com/news-hits/archives/2019/10/25/dan-gilbert-got-a-tax-break-meant-for-the-poor-after-donating-to-trump …",2019-10-26 00:31:00
137,Bernie Sanders,3817,177,784,"We're looking forward to being in Iowa with Rep. Alexandria Ocasio-Cortez this weekend! Join us in the fight for a just economy and a Green New Deal:

Council Bluffs: https://act.berniesanders.com/event/event-bernie-sanders-attend/38265 …
Des Moines: https://act.berniesanders.com/event/event-bernie-sanders-attend/38266 …
Coralville: https://act.berniesanders.com/event/event-bernie-sanders/38267 …pic.twitter.com/nAKlyLAgBW",2019-11-06 23:11:29
138,Bernie Sanders,30553,3778,6296,"It is outrageous that Republicans are threatening to effectively overturn the Kentucky election. In a democracy, we cannot allow politicians to just overrule election results. The will of voters must be respected.https://twitter.com/courierjournal/status/1192200024148652032 …",2019-11-06 22:35:16
139,Bernie Sanders,8710,70,1097,"Congratulations to @TucsonRomero, the first Latina mayor of Tucson, on her historic win last night—and to @LUCHA_AZ and the other grassroots community activists that fought hard for this progressive victory.https://twitter.com/TucsonRomero/status/1191924115814285313 …",2019-11-06 21:48:43
140,Bernie Sanders,1550,67,366,The hospital workers of @SEIUhciimk deserve a fair contract. No worker who provides vital health care services should be unable to afford their own health insurance. That's why we're fighting for Medicare for All and unions for all.https://twitter.com/SEIUhciimk/status/1192142152157007872 …,2019-11-06 21:00:29
141,Bernie Sanders,17618,779,2464,"On the issue of climate change, we cannot be too aggressive. This is about the future of humanity. That is why we have put forth the Green New Deal—the most comprehensive plan to address the climate crisis out of any campaign.",2019-11-06 20:32:19
142,Bernie Sanders,9475,140,1234,"Thank you to Virginians for making history by standing up for health care, gun safety and voting rights, and for sending a clear message to Trump that we reject his hate and bigotry.https://twitter.com/NPR/status/1191918979633291265 …",2019-11-06 18:12:07
143,Bernie Sanders,16363,573,3343,"T-Mobile got this merger approved after spending nearly $200,000 at Trump's hotels.

This is a disastrous decision.

When we're in the White House we're going to end this corruption and break them up.https://twitter.com/FCC/status/1191784837818068993 …",2019-11-06 17:27:15
144,Bernie Sanders,28797,601,3857,"Last night voters across the country made clear: they're tired of a government that works for the 1% while working people suffer. They want real change.

Next year we'll finish the job by taking on Trump’s corruption. We'll sweep him and all he stands for out of the White House.",2019-11-06 13:21:34
145,Bernie Sanders,11122,165,1938,"Congratulations to the LA City Council for recognizing that we need Medicare for All and that the for-profit health insurance racket must end. No one should struggle to afford the care they need, and the American people are with us.https://twitter.com/Public_Citizen/status/1191799446935392258 …",2019-11-06 00:00:00
146,Bernie Sanders,2962,175,724,"We are ready to take on the greed of fossil fuel executives and the billionaire class who stand in the way of climate action. 

Join our Climate Crisis Summit this Saturday in Des Moines with @AOC, @NaomiAKlein and more! RSVP here: https://act.berniesanders.com/event/event-bernie-sanders-attend/38266 …pic.twitter.com/HvC3PpNHvO",2019-11-05 23:27:29
147,Bernie Sanders,31896,1962,5914,"Homelessness isn’t a crime. It’s a symptom of the greed that is destroying housing in America.

When we are in the White House, we will stop the criminalization of homelessness and invest $32 billion over five years to end homelessness once and for all.https://twitter.com/NBCNews/status/1191090953160921088 …",2019-11-05 18:46:27
148,Bernie Sanders,2487,48,477,Thank you to all those in Manassas who came to help us get out the vote. We need everyone to turn out today in your state and local elections. Go to http://vote.org  to check your registration and find your polling place.pic.twitter.com/uoQF7Wx6Xv,2019-11-05 17:28:01
149,Bernie Sanders,8377,386,2043,"Jeff Bezos and Amazon think they can buy elections.

They spent $1 million to stop City Council candidates @d1forLisa, @TammyMoralesSEA, @VoteSawant and @ElectScott2019.

Show Amazon that they can't buy our democracy and that their corporate greed won't stand. Get out and vote!",2019-11-05 15:37:53
150,Bernie Sanders,233732,4852,31703,Election Day should be a national holiday.,2019-11-05 15:21:30
151,Bernie Sanders,2706,67,637,I encourage Albuquerque residents to vote yes on Proposition 2 today. We must move to publicly fund elections across the country in order to ensure a fair playing field free of the corrupting influence of large donors.http://nmindepth.com/2019/10/29/fix-for-hobbled-public-financing-system-on-albuquerque-ballot/ …,2019-11-05 14:23:36
152,Bernie Sanders,3817,177,784,"We're looking forward to being in Iowa with Rep. Alexandria Ocasio-Cortez this weekend! Join us in the fight for a just economy and a Green New Deal:

Council Bluffs: https://act.berniesanders.com/event/event-bernie-sanders-attend/38265 …
Des Moines: https://act.berniesanders.com/event/event-bernie-sanders-attend/38266 …
Coralville: https://act.berniesanders.com/event/event-bernie-sanders/38267 …pic.twitter.com/nAKlyLAgBW",2019-11-06 23:11:29
